disorder1	disorder2	ngenes1	ngenes2	class1	class2	ncommon_genes 
Leri-Weill dyschondrosteosis	Blood group	4	3	Skeletal	Hematological	1
Leri-Weill dyschondrosteosis	Langer mesomelic dysplasia	4	4	Skeletal	Skeletal	4
Leri-Weill dyschondrosteosis	Short stature	4	4	Skeletal	Skeletal	4
Leri-Weill dyschondrosteosis	Langer mesomelic dysplasia	1	1	Skeletal	Skeletal	1
Leri-Weill dyschondrosteosis	Short stature	1	1	Skeletal	Skeletal	1
Lesch-Nyhan syndrome	HPRT-related gout	2	2	Metabolic	Metabolic	2
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Nijmegen breakage syndrome	2	2	Cancer	multiple	2
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukemia	Bladder cancer	2	2	Cancer	Cancer	2
Leukemia	Breast cancer	2	2	Cancer	Cancer	2
Leukemia	Lung cancer	2	2	Cancer	Cancer	2
Leukemia	Pancreatic carcinoma	2	2	Cancer	Cancer	2
Leukemia	Stomach cancer	2	2	Cancer	Cancer	2
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	2	2	Cancer	Cancer	2
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Gastrointestinal stromal tumor	2	2	Cancer	Cancer	2
Leukemia	Germ cell tumors	2	2	Cancer	Cancer	2
Leukemia	Mast cell leukemia	2	2	Cancer	Cancer	2
Leukemia	Mastocytosis with associated hematologic disorder	2	2	Cancer	Immunological	2
Leukemia	Piebaldism	2	2	Cancer	Dermatological	2
Leukemia	Lipoma	1	1	Cancer	Cancer	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukemia	Platelet disorder	3	3	Cancer	Hematological	3
Leukemia	Rheumatoid arthritis	3	3	Cancer	Connective tissue	3
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Growth hormone insensitivity with immunodeficiency	1	1	Cancer	Endocrine	1
Leukemia	Leukemia	1	1	Cancer	Cancer	1
Leukemia	Leukemia	2	2	Cancer	Cancer	2
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukemia	Neurofibromatosis	4	4	Cancer	Cancer	4
Leukemia	Neurofibromatosis-Noonan syndrome	4	4	Cancer	Cancer	4
Leukemia	Neurofibromatosis	4	4	Cancer	Cancer	4
Leukemia	Watson syndrome	4	4	Cancer	Cancer	4
Leukemia	Leopard syndrome	4	4	Cancer	multiple	4
Leukemia	Noonan syndrome 1	4	4	Cancer	Developmental	4
Leukemia/lymphoma	Colorectal cancer	3	3	Cancer	Cancer	3
Leukemia/lymphoma	von Hippel-Lindau disease	3	3	Cancer	Cancer	3
Leukemia	Dyserythropoietic anemia with thrombocytopenia	4	4	Cancer	Hematological	4
Leukemia	Fibromatosis	4	4	Cancer	Connective tissue	1
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukemia	Macrothrombocytopenia	4	4	Cancer	Hematological	4
Leukemia	Dyserythropoietic anemia with thrombocytopenia	4	4	Cancer	Hematological	4
Leukemia	Fibromatosis	4	4	Cancer	Connective tissue	1
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukemia	Macrothrombocytopenia	4	4	Cancer	Hematological	4
Leukemia	Benzene toxicity	3	3	Cancer	Unclassified	3
Leukemia	Leukemia	4	4	Cancer	Cancer	4
Leukocyte adhesion deficiency	Leigh syndrome	4	3	Immunological	Neurological	1
Leukocyte adhesion deficiency	Maple syrup urine disease	4	3	Immunological	Metabolic	1
Leukoencephalopathy with vanishing white matter	Ovarioleukodystrophy	1	1	Neurological	Neurological	1
Leukoencephalopathy with vanishing white matter	Ovarioleukodystrophy	4	4	Neurological	Neurological	4
Leukoencephaly with vanishing white matter	Ovarioleukodystrophy	1	1	Neurological	Neurological	1
Leydig cell adenoma	Hypogonadotropic hypogonadism	1	1	Cancer	Endocrine	1
Leydig cell adenoma	Micropenis	1	1	Cancer	Renal	1
Leydig cell adenoma	Precocious puberty	1	1	Cancer	Developmental	1
Leydig cell adenoma	Pseudohermaphroditism	1	1	Cancer	Developmental	1
Lhermitte-Duclos syndrome	Bannayan-Riley-Ruvalcaba syndrome	2	2	Cancer	Unclassified	2
Lhermitte-Duclos syndrome	Bannayan-Zonana syndrome	2	2	Cancer	Unclassified	2
Lhermitte-Duclos syndrome	Cowden disease	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	Endometrial carcinoma	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	Meningioma	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	Oligodendroglioma	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	Prostate cancer	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	Thyroid carcinoma	2	2	Cancer	Cancer	2
Lhermitte-Duclos syndrome	VATER association with hydrocephalus	2	2	Cancer	multiple	2
Liddle syndrome	Pseudohypoaldosteronism	1	1	Renal	Endocrine	1
Liddle syndrome	Pseudohypoaldosteronism	2	2	Renal	Endocrine	2
Li Fraumeni syndrome	Melanoma and neural system tumor syndrome	5	5	Cancer	Cancer	5
Li Fraumeni syndrome	Melanoma	5	5	Cancer	Cancer	5
Li Fraumeni syndrome	Orolaryngeal cancer	5	5	Cancer	Cancer	5
Li Fraumeni syndrome	Pancreatic cancer/melanoma syndrome	5	5	Cancer	Cancer	5
Li-Fraumeni syndrome	Adrenal cortical carcinoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Breast cancer	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Colorectal cancer	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Hepatocellular carcinoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Histiocytoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Multiple malignancy syndrome	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Nasopharyngeal carcinoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Osteosarcoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Pancreatic cancer	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Thyroid carcinoma	3	3	Cancer	Cancer	3
Li-Fraumeni syndrome	Breast and colorectal cancer	5	5	Cancer	Cancer	5
Li-Fraumeni syndrome	Breast cancer	5	5	Cancer	Cancer	5
Li-Fraumeni syndrome	Osteosarcoma	5	5	Cancer	Cancer	5
Li-Fraumeni syndrome	Prostate cancer	5	5	Cancer	Cancer	5
LIG4 syndrome	Multiple myeloma	1	1	multiple	Cancer	1
Limb-mammary syndrome	ADULT syndrome	7	7	multiple	multiple	7
Limb-mammary syndrome	Ectrodactyly	7	7	multiple	Skeletal	7
Limb-mammary syndrome	Hay-Wells syndrome	7	7	multiple	multiple	7
Limb-mammary syndrome	Rapp-Hodgkin syndrome	7	7	multiple	multiple	7
Limb-mammary syndrome	Split-hand/foot malformation	7	7	multiple	Skeletal	7
Lipodystrophy	Silver spastic paraplegia syndrome	2	2	Metabolic	Neurological	2
Lipodystrophy	Spinal muscular atrophy	2	2	Metabolic	Muscular	2
Lipodystrophy	Cardiomyopathy	7	7	Metabolic	Cardiovascular	7
Lipodystrophy	Emery-Dreifuss muscular dystrophy	7	7	Metabolic	Muscular	7
Lipodystrophy	Emery-Dreifuss muscular dystrophy	7	7	Metabolic	Muscular	7
Lipodystrophy	Diabetes mellitus	3	3	Metabolic	Endocrine	3
Lipodystrophy	Glioblastoma	3	3	Metabolic	Cancer	3
Lipodystrophy	Insulin resistance	3	3	Metabolic	Metabolic	3
Lipodystrophy	Obesity	3	3	Metabolic	Nutritional	3
Lipodystrophy	Obesity	3	3	Metabolic	Nutritional	3
Lipoma	Lipomatosis	4	4	Cancer	Cancer	4
Lipoma	Salivary adenoma	4	4	Cancer	Cancer	4
Lipoma	Uterine leiomyoma	4	4	Cancer	Cancer	4
Lipoma	Leukemia	1	1	Cancer	Cancer	1
Lipoma	Adrenal adenoma	1	1	Cancer	Cancer	1
Lipoma	Angiofibroma	1	1	Cancer	Endocrine	1
Lipoma	Carcinoid tumor of lung	1	1	Cancer	Cancer	1
Lipoma	Hyperparathyroidism	1	1	Cancer	Endocrine	1
Lipoma	Multiple endocrine neoplasia I	1	1	Cancer	Cancer	1
Lipoma	Parathyroid adenoma	1	1	Cancer	Cancer	1
Lipoma	Prolactinoma	1	1	Cancer	Endocrine	1
Lipomatosis	Lipoma	4	4	Cancer	Cancer	4
Lipomatosis	Salivary adenoma	4	4	Cancer	Cancer	4
Lipomatosis	Uterine leiomyoma	4	4	Cancer	Cancer	4
Lipoprotein lipase deficiency	Chylomicronemia syndrome	2	2	Metabolic	Metabolic	2
Lipoprotein lipase deficiency	Combined hyperlipemia	2	2	Metabolic	Metabolic	2
Lissencephaly-1	Subcortical laminar heterotopia	2	2	Neurological	Neurological	2
Lissencephaly	Subcortical laminal heteropia	3	3	Neurological	Neurological	3
Lissencephaly	Infantile spasm syndrome	6	6	Neurological	Neurological	6
Lissencephaly	Mental retardation	6	6	Neurological	Neurological	6
Lissencephaly	Mental retardation	6	6	Neurological	Neurological	6
Lissencephaly	Myoclonic epilepsy with mental retardation and spasticity	6	6	Neurological	Neurological	6
Lissencephaly	Partington syndrome	6	6	Neurological	Neurological	6
Lissencephaly	Proud syndrome	6	6	Neurological	multiple	6
Listeria monocytogenes	Breast cancer	2	2	Immunological	Cancer	2
Listeria monocytogenes	Endometrial carcinoma	2	2	Immunological	Cancer	2
Listeria monocytogenes	Gastric cancer	2	2	Immunological	Cancer	2
Listeria monocytogenes	Ovarian carcinoma	2	2	Immunological	Cancer	2
Loeys-Dietz syndrome	Colon cancer	2	2	Connective tissue	Cancer	2
Loeys-Dietz syndrome	Colorectal cancer	2	2	Connective tissue	Cancer	2
Loeys-Dietz syndrome	Esophageal cancer	2	2	Connective tissue	Cancer	2
Longevity	CETP deficiency	1	1	Developmental	Metabolic	1
Longevity	Hyperalphalipoproteinemia	1	1	Developmental	Metabolic	1
Long QT syndrome-1	Atrial fibrillation	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-1	Jervell and Lange-Nielsen syndrome	5	5	Cardiovascular	multiple	5
Long QT syndrome-2	Acquired long QT syndrome	3	3	Cardiovascular	Cardiovascular	3
Long QT syndrome-3	Brugada syndrome	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-3	Heart block	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-3	Heart block	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-3	Monilethrix	5	2	Cardiovascular	Dermatological	1
Long QT syndrome-3	Sick sinus syndrome	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-3	Ventricular fibrillation	5	5	Cardiovascular	Cardiovascular	5
Long QT syndrome-5	Jervell and Lange-Nielsen syndrome	3	3	Cardiovascular	multiple	3
Long QT syndrome-6	Atrial fibrillation	3	3	Cardiovascular	Cardiovascular	3
Lower motor neuron disease	Amyotrophic lateral sclerosis	1	1	Neurological	Neurological	1
Lowe syndrome	Dent disease	4	4	Metabolic	Renal	1
Lowe syndrome	Dent syndrome	4	4	Metabolic	Renal	4
Lowe syndrome	Hypophosphatemia	4	4	Metabolic	Metabolic	1
Lowe syndrome	Nephrolithiasis	4	4	Metabolic	Renal	1
Lowe syndrome	Proteinuria	4	4	Metabolic	Renal	1
Low renin hypertension	Aldosterone to renin ratio raised	1	1	Cardiovascular	Endocrine	1
Low renin hypertension	Hypoaldosteronism	1	1	Cardiovascular	Metabolic	1
Low renin hypertension	Hypoaldosteronism	1	1	Cardiovascular	Metabolic	1
Lung cancer	Bladder cancer	2	2	Cancer	Cancer	2
Lung cancer	Breast cancer	2	2	Cancer	Cancer	2
Lung cancer	Leukemia	2	2	Cancer	Cancer	2
Lung cancer	Pancreatic carcinoma	2	2	Cancer	Cancer	2
Lung cancer	Stomach cancer	2	2	Cancer	Cancer	2
Lung cancer	Breast cancer	3	3	Cancer	Cancer	3
Lung cancer	Rhabdomyosarcoma	3	3	Cancer	Cancer	3
Lupus nephritis	Lymphoma	3	2	Connective tissue	Cancer	1
Lymphangioleiomyomatosis	Focal cortical dysplasia	2	2	Respiratory	Developmental	2
Lymphangioleiomyomatosis	Lymphangioleiomyomatosis	2	2	Respiratory	Respiratory	1
Lymphangioleiomyomatosis	Tuberous sclerosis-1	2	2	Respiratory	multiple	2
Lymphangioleiomyomatosis	Tuberous sclerosis-2	2	2	Respiratory	multiple	1
Lymphangioleiomyomatosis	Focal cortical dysplasia	2	2	Respiratory	Developmental	1
Lymphangioleiomyomatosis	Lymphangioleiomyomatosis	2	2	Respiratory	Respiratory	1
Lymphangioleiomyomatosis	Tuberous sclerosis-1	2	2	Respiratory	multiple	1
Lymphangioleiomyomatosis	Tuberous sclerosis-2	2	2	Respiratory	multiple	2
Lymphedema and ptosis	Lymphedema-distichiasis syndrome	3	3	Hematological	Hematological	3
Lymphedema and ptosis	Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	3	3	Hematological	Hematological	3
Lymphedema and ptosis	Lymphedema	3	3	Hematological	Hematological	3
Lymphedema and ptosis	Yellow nail syndrome	3	3	Hematological	Immunological	3
Lymphedema-distichiasis syndrome	Lymphedema and ptosis	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome	Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome	Lymphedema	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome	Yellow nail syndrome	3	3	Hematological	Immunological	3
Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	Lymphedema and ptosis	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	Lymphedema-distichiasis syndrome	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	Lymphedema	3	3	Hematological	Hematological	3
Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	Yellow nail syndrome	3	3	Hematological	Immunological	3
Lymphedema	Hemangioma	3	3	Hematological	Cancer	3
Lymphedema	Lymphedema and ptosis	3	3	Hematological	Hematological	3
Lymphedema	Lymphedema-distichiasis syndrome	3	3	Hematological	Hematological	3
Lymphedema	Lymphedema-distichiasis syndrome with renal disease and diabetes mellitus	3	3	Hematological	Hematological	3
Lymphedema	Yellow nail syndrome	3	3	Hematological	Immunological	3
Lymphoma	Ataxia-telangiectasia	3	3	Cancer	Immunological	3
Lymphoma	Breast cancer	3	3	Cancer	Cancer	3
Lymphoma	Lymphoma	3	3	Cancer	Cancer	3
Lymphoma	T-cell prolymphocytic leukemia	3	3	Cancer	Cancer	3
Lymphoma	Colon cancer	1	1	Cancer	Cancer	1
Lymphoma	Germ cell tumor	1	1	Cancer	Cancer	1
Lymphoma	Lymphoma	1	1	Cancer	Cancer	1
Lymphoma	Mesothelioma	1	1	Cancer	Cancer	1
Lymphoma	Sezary syndrome	1	1	Cancer	Cancer	1
Lymphoma	Colon cancer	1	1	Cancer	Cancer	1
Lymphoma	Germ cell tumor	1	1	Cancer	Cancer	1
Lymphoma	Lymphoma	1	1	Cancer	Cancer	1
Lymphoma	Mesothelioma	1	1	Cancer	Cancer	1
Lymphoma	Sezary syndrome	1	1	Cancer	Cancer	1
Lymphoma	Ataxia-telangiectasia	3	3	Cancer	Immunological	3
Lymphoma	Breast cancer	3	3	Cancer	Cancer	3
Lymphoma	Lymphoma	3	3	Cancer	Cancer	3
Lymphoma	T-cell prolymphocytic leukemia	3	3	Cancer	Cancer	3
Lymphoma	Colon adenocarcinoma	1	1	Cancer	Cancer	1
Lymphoma	Breast cancer	3	3	Cancer	Cancer	3
Lymphoma	Colon adenocarcinoma	3	3	Cancer	Cancer	3
Lymphoma	Lupus nephritis	2	3	Cancer	Connective tissue	1
Lymphoma	Prostate cancer	2	2	Cancer	Cancer	2
Lymphoma	Cafe-au-lait spots	4	4	Cancer	Cancer	4
Lymphoma	Colorectal cancer	4	4	Cancer	Cancer	4
Lymphoma	Glioblastoma	4	4	Cancer	Cancer	4
Lymphoma	Lynch cancer family syndrome II	4	4	Cancer	Cancer	4
Lymphoma	Muir-Torre syndrome	4	4	Cancer	Cancer	4
Lymphoma	Neurofibromatosis	4	4	Cancer	Cancer	4
Lymphoma	Ovarian cancer	4	4	Cancer	Cancer	4
Lymphoproliferative syndrome	Diabetes mellitus	5	4	Cancer	Endocrine	1
Lymphoproliferative syndrome	Rheumatoid arthritis	5	4	Cancer	Connective tissue	1
Lymphoproliferative syndrome	Systemic lupus erythematosus	5	4	Cancer	Immunological	1
Lynch cancer family syndrome II	Cafe-au-lait spots	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Colorectal cancer	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Glioblastoma	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Lymphoma	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Muir-Torre syndrome	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Neurofibromatosis	4	4	Cancer	Cancer	4
Lynch cancer family syndrome II	Ovarian cancer	4	4	Cancer	Cancer	4
Macrocytic anemia	Gastric cancer	2	2	Hematological	Cancer	2
Macrocytic anemia	Myelodysplastic syndrome	2	2	Hematological	Muscular	2
Macrocytic anemia	Myelogenous leukemia	2	2	Hematological	Cancer	2
Macrocytic anemia	Nonsmall cell lung cancer	2	2	Hematological	Cancer	2
Macrothrombocytopenia	Dyserythropoietic anemia with thrombocytopenia	4	4	Hematological	Hematological	4
Macrothrombocytopenia	Fibromatosis	4	4	Hematological	Connective tissue	1
Macrothrombocytopenia	Leukemia	4	4	Hematological	Cancer	4
Macrothrombocytopenia	Leukemia	4	4	Hematological	Cancer	4
Macular degeneration	Factor H and factor H-like 1	3	3	Ophthamological	Hematological	3
Macular degeneration	Hemolytic-uremic syndrome	3	3	Ophthamological	Hematological	3
Macular degeneration	Nephropathy	3	3	Ophthamological	Renal	3
Macular degeneration	Cutis laxa	2	2	Ophthamological	Connective tissue	2
Macular degeneration	Cutis laxa	2	2	Ophthamological	Connective tissue	2
Macular degeneration	Achromatopsia-3	2	2	Ophthamological	Ophthamological	2
Macular degeneration	Cone dystrophy-1	5	5	Ophthamological	Ophthamological	5
Macular degeneration	Cone-rod dystrophy	5	5	Ophthamological	Ophthamological	5
Macular degeneration	Cone-rod retinal dystrophy-2	5	3	Ophthamological	Ophthamological	1
Macular degeneration	Leber congenital amaurosis	5	3	Ophthamological	Ophthamological	1
Macular degeneration	Retinitis pigmentosa-3	5	5	Ophthamological	Ophthamological	5
Macular degeneration	Retinitis pigmentosa	5	3	Ophthamological	Ophthamological	1
Macular degeneration	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Macular degeneration	Retinitis pigmentosa	5	5	Ophthamological	Ophthamological	5
Macular dystrophy	Butterfly dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Foveomacular dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis pigmentosa-7	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis pigmentosa	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis punctata albescens	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Cone-rod dystrophy 3	5	5	Ophthamological	Ophthamological	5
Macular dystrophy	Fundus flavimaculatus	5	5	Ophthamological	Ophthamological	5
Macular dystrophy	Retinitis pigmentosa-19	5	5	Ophthamological	Ophthamological	5
Macular dystrophy	Stargardt disease-1	5	5	Ophthamological	Ophthamological	5
Macular dystrophy	Stargardt disease 3	4	4	Ophthamological	Ophthamological	4
Macular dystrophy	Butterfly dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Foveomacular dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Macular dystrophy	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis pigmentosa-7	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis pigmentosa	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Retinitis punctata albescens	6	6	Ophthamological	Ophthamological	6
Macular dystrophy	Maculopathy	1	1	Ophthamological	Ophthamological	1
Macular dystrophy	Vitelliform macular dystrophy	1	1	Ophthamological	Ophthamological	1
Maculopathy	Macular dystrophy	1	1	Ophthamological	Ophthamological	1
Maculopathy	Vitelliform macular dystrophy	1	1	Ophthamological	Ophthamological	1
Malaria	Malaria	1	1	Immunological	Immunological	1
Malaria	Platelet glycoprotein IV deficiency	1	1	Immunological	Hematological	1
Malaria	Malaria	1	1	Immunological	Immunological	1
Malaria	Platelet glycoprotein IV deficiency	1	1	Immunological	Hematological	1
Malaria	Asthma	2	2	Immunological	Respiratory	2
Malaria	Dementia	2	2	Immunological	Neurological	2
Malaria	Migraine without aura	2	2	Immunological	Neurological	2
Malaria	Septic shock	2	2	Immunological	Immunological	2
Malaria	Blood group	3	3	Immunological	Hematological	3
Malignant hyperthermia susceptibility 1	Central core disease	3	3	Neurological	Muscular	3
Malignant hyperthermia susceptibility 5	Hypokalemic periodic paralysis	3	3	Neurological	Renal	3
Malignant hyperthermia susceptibility 5	Thyrotoxic periodic paralysis	3	3	Neurological	Endocrine	3
Mandibuloacral dysplasia with type B lipodystrophy	Restrictive dermopathy	4	4	multiple	Dermatological	4
Maple syrup urine disease	Leigh syndrome	3	3	Metabolic	Neurological	3
Maple syrup urine disease	Leukocyte adhesion deficiency	3	4	Metabolic	Immunological	1
